ID,component,defect
540743f7-4fcd-4ff4-a9a5-b982af7ea4bd,component,Channel Bracket
1274a3b6-f55c-4753-8f16-a26b17e1114a,component,Channel Bracket
9b76d8ad-9a2d-4dc8-bba3-f9959cb43286,defect,Corrosion-Heavy
9b76d8ad-9a2d-4dc8-bba3-f9959cb43286,component,Channel Bracket
13448950-cafa-43fe-89f7-25b5dfee2b8a,defect,Corrosion-Heavy
13448950-cafa-43fe-89f7-25b5dfee2b8a,component,Channel Bracket
bb48fcf7-ecf5-4ea3-8497-e9e1f3424a1e,defect,Corrosion-Heavy
bb48fcf7-ecf5-4ea3-8497-e9e1f3424a1e,component,Channel Bracket
dc99e5e8-f8cd-4045-a94b-1514d0afe38b,defect,Corrosion-Heavy
dc99e5e8-f8cd-4045-a94b-1514d0afe38b,component,Channel Bracket
60f17b86-dc29-4bb4-b473-b9256735f5eb,component,Channel Bracket
db42a6b8-4587-448c-b751-0298b03315b9,defect,Corrosion-Heavy
db42a6b8-4587-448c-b751-0298b03315b9,component,Channel Bracket
cf3ffb0e-df2f-40b3-a53c-02e114f30297,component,Channel Bracket
849dc715-c163-4db3-b901-5b7816cdb713,defect,Corrosion-Heavy
849dc715-c163-4db3-b901-5b7816cdb713,component,Channel Bracket
deea7e52-ac80-4ff2-9523-2906d5ba6250,defect,Corrosion-Heavy
deea7e52-ac80-4ff2-9523-2906d5ba6250,component,Channel Bracket
9888b100-0e3e-4f5d-96ed-26a878d29599,component,Channel Bracket
f8998f8a-4346-45eb-ac89-2fa69500c9ba,component,Channel Bracket
810a9103-0137-459b-adf3-96244c180337,component,Channel Bracket
5de84dd3-9b52-4462-8576-5dc02fedb22a,component,Channel Bracket
59a2f3d9-5ce7-4ca9-9a22-3d6b71cea106,component,Channel Bracket
e0ede327-5f91-437f-bf9c-fc3695daf96e,defect,Corrosion-Heavy
e0ede327-5f91-437f-bf9c-fc3695daf96e,component,Channel Bracket
a2487185-90f8-4a29-8515-2c831d79021b,component,Channel Bracket
879e381a-27ae-4e14-bdc3-748ea3f11f1e,component,Channel Bracket
b22e3043-b6d6-41ca-aae2-e623625370b2,component,Channel Bracket
1d5f3168-f56f-4c13-bd17-e8a0ff3bbd30,component,Channel Bracket
8aec4480-5969-4434-8634-595bffbebfad,defect,Corrosion-Heavy
8aec4480-5969-4434-8634-595bffbebfad,component,Channel Bracket
2f93a6b0-54f3-4653-a477-8c53bd6744f6,defect,Corrosion-Heavy
2f93a6b0-54f3-4653-a477-8c53bd6744f6,component,Channel Bracket
f95e5914-6197-4658-9209-3b027d591d49,defect,Corrosion-Heavy
f95e5914-6197-4658-9209-3b027d591d49,component,Channel Bracket
5fd99501-125a-4df0-8494-65104b34b3f6,component,Channel Bracket
26e1be60-6e81-4ead-83ed-be1fe40bc85d,defect,Corrosion-Heavy
26e1be60-6e81-4ead-83ed-be1fe40bc85d,component,Channel Bracket
32c1e639-8ab5-4787-8322-00e8a6413e4d,component,Channel Bracket
39312999-9e80-494b-99fe-a63616603457,component,Channel Bracket
8dfa854c-5d84-40a2-b26d-bda905bb3d7e,defect,Corrosion-Heavy
8dfa854c-5d84-40a2-b26d-bda905bb3d7e,component,Channel Bracket
4debb331-7b05-4dbd-86c7-ccdba12b1923,defect,Corrosion-Heavy
4debb331-7b05-4dbd-86c7-ccdba12b1923,component,Channel Bracket
e7633f90-0897-4fc1-bf20-c6c32b258e30,defect,Corrosion-Heavy
e7633f90-0897-4fc1-bf20-c6c32b258e30,component,Channel Bracket
d6e2b017-96a7-46af-a258-91c766aa2b47,defect,Corrosion-Heavy
d6e2b017-96a7-46af-a258-91c766aa2b47,component,Channel Bracket
fbca9772-4df3-46b7-8c00-92bb5865554d,defect,Corrosion-Heavy
fbca9772-4df3-46b7-8c00-92bb5865554d,component,Channel Bracket
184463c9-c3a8-4dcd-8f6c-2468000f7d38,defect,Corrosion-Heavy
184463c9-c3a8-4dcd-8f6c-2468000f7d38,component,Channel Bracket
c0b98ee2-a40f-4a12-befd-6ae9116e7a93,component,Channel Bracket
521e53b8-bc23-4411-bd0e-d7d179c28578,defect,Corrosion-Heavy
521e53b8-bc23-4411-bd0e-d7d179c28578,component,Channel Bracket
981e88ee-fe34-40b5-b40c-3d38a2309f69,component,Channel Bracket
f3101b5f-417a-4003-8751-3ea45124ccdf,component,Channel Bracket
99ff6f4e-14a5-489a-bad2-efa96a7614de,defect,Corrosion-Heavy
99ff6f4e-14a5-489a-bad2-efa96a7614de,component,Channel Bracket
8bdf6a6e-8b3b-4785-ac61-d3a621d0b6b6,defect,Corrosion-Heavy
8bdf6a6e-8b3b-4785-ac61-d3a621d0b6b6,component,Channel Bracket
e087ab60-0124-496c-b357-fc17ccfe3b5c,defect,Corrosion-Heavy
e087ab60-0124-496c-b357-fc17ccfe3b5c,component,Channel Bracket
1f383807-dda2-44bf-990e-70fe2d5a1c16,defect,Corrosion-Heavy
1f383807-dda2-44bf-990e-70fe2d5a1c16,component,Channel Bracket
0dc61c65-86a7-403f-9dfa-f803847a5631,defect,Corrosion-Heavy
0dc61c65-86a7-403f-9dfa-f803847a5631,component,Channel Bracket
3ff22668-0493-4efe-8d28-06a281f8ab27,defect,Corrosion-Heavy
3ff22668-0493-4efe-8d28-06a281f8ab27,component,Channel Bracket
2bc8a569-7846-468c-a8ec-f6f1d06cb0f5,component,Channel Bracket
b82752d8-2366-4009-ac4b-4b91e8b5b41a,defect,Corrosion-Heavy
b82752d8-2366-4009-ac4b-4b91e8b5b41a,component,Channel Bracket
47773162-ebe4-4f16-a7ca-63a87a981db4,component,Channel Bracket
e53136b1-bb5f-4bce-9dc3-02e1b4a87c2b,defect,Corrosion-Heavy
e53136b1-bb5f-4bce-9dc3-02e1b4a87c2b,component,Channel Bracket
52c471c3-3437-4933-bf3d-babb91d96234,defect,Corrosion-Heavy
52c471c3-3437-4933-bf3d-babb91d96234,component,Channel Bracket
43301d51-a346-4bd9-81f1-b516be02ce90,defect,Corrosion-Heavy
43301d51-a346-4bd9-81f1-b516be02ce90,component,Channel Bracket
46569f63-4078-4a43-bdda-cef44db6f9ae,defect,Corrosion-Heavy
46569f63-4078-4a43-bdda-cef44db6f9ae,component,Channel Bracket
a011678b-7c1d-46f6-87ce-c42555051c5c,defect,Corrosion-Heavy
a011678b-7c1d-46f6-87ce-c42555051c5c,component,Channel Bracket
cec2a071-4cd0-4066-9dec-f48a8efb52de,defect,Corrosion-Heavy
cec2a071-4cd0-4066-9dec-f48a8efb52de,component,Channel Bracket
6e781fc1-0ebc-4f25-b6ba-c3373bec7671,component,Channel Bracket
c42b3328-a4bd-480e-824c-01b7c98e9c69,defect,Corrosion-Heavy
c42b3328-a4bd-480e-824c-01b7c98e9c69,component,Channel Bracket
a94807ff-0280-42fd-9f1a-09d02951e350,defect,Corrosion-Heavy
a94807ff-0280-42fd-9f1a-09d02951e350,component,Channel Bracket
86f8d434-03a7-473d-90e0-65e6770e7686,defect,Corrosion-Heavy
86f8d434-03a7-473d-90e0-65e6770e7686,component,Channel Bracket
48cd6ed3-edf9-4907-a1b2-322d8c963320,component,Channel Bracket
e2ff24a2-0e9e-40fe-b355-e9a5478bd2d4,component,Channel Bracket
72973e32-f780-4246-83b9-e54304c71dc6,defect,Corrosion-Surface
72973e32-f780-4246-83b9-e54304c71dc6,component,Channel Bracket
7d5fa0cc-27b8-4b6a-b5ac-81972e085f1a,component,Channel Bracket
afc7e22a-3764-4d46-be20-26c6ebc2bfbc,component,Channel Bracket
f9857c9d-a198-4b42-a9e2-c4456a13b939,defect,Corrosion-Surface
f9857c9d-a198-4b42-a9e2-c4456a13b939,component,Channel Bracket
e9b9d867-3e86-434b-a289-13e2835fae03,component,Channel Bracket
94311554-e09c-4b69-b399-6b59a6ae41cc,component,Channel Bracket
a6267e5d-ced0-4de0-ac8d-bda88b2eaa57,defect,Corrosion-Surface
a6267e5d-ced0-4de0-ac8d-bda88b2eaa57,component,Channel Bracket
8d4349e4-3d57-46e6-8ea1-60e6712a3d26,defect,Corrosion-Surface
8d4349e4-3d57-46e6-8ea1-60e6712a3d26,component,Channel Bracket
fbf4df60-c511-4ef2-ad84-7a2c73cfa184,defect,Corrosion-Surface
fbf4df60-c511-4ef2-ad84-7a2c73cfa184,component,Channel Bracket
da590e1a-b6fc-48d7-82d9-d6ca09b9638d,defect,Corrosion-Surface
da590e1a-b6fc-48d7-82d9-d6ca09b9638d,component,Channel Bracket
95cbde84-902b-4674-9cd6-58203e609052,defect,Corrosion-Surface
95cbde84-902b-4674-9cd6-58203e609052,component,Channel Bracket
869e960e-a4c5-48da-996c-f0ba2b7ab39c,defect,Corrosion-Surface
869e960e-a4c5-48da-996c-f0ba2b7ab39c,component,Channel Bracket
ad505a0f-172b-4df3-8a57-4f68360c7e68,defect,Corrosion-Surface
ad505a0f-172b-4df3-8a57-4f68360c7e68,component,Channel Bracket
93998521-9246-4237-b7ff-5e3ef2b5e613,defect,Corrosion-Surface
93998521-9246-4237-b7ff-5e3ef2b5e613,component,Channel Bracket
cc430494-8c6a-44ac-9b17-2db723c2a343,defect,Corrosion-Surface
cc430494-8c6a-44ac-9b17-2db723c2a343,component,Channel Bracket
e3b253db-e5b2-4f2f-9cf4-3c5433b56518,defect,Corrosion-Surface
e3b253db-e5b2-4f2f-9cf4-3c5433b56518,component,Channel Bracket
71b520f4-7edf-4b59-9515-7e593f1d16c9,defect,Corrosion-Surface
71b520f4-7edf-4b59-9515-7e593f1d16c9,component,Channel Bracket
d89bc050-6530-4232-9137-da6a7fdd02d8,component,Channel Bracket
984f02ee-2a1c-4ff8-890e-c8700b04a257,component,Channel Bracket
f7f5ccbf-4983-4aff-ae49-f3a1759be6f2,defect,Corrosion-Surface
f7f5ccbf-4983-4aff-ae49-f3a1759be6f2,component,Channel Bracket
c794d209-5fcd-4eb2-a441-014c182133ae,defect,Corrosion-Surface
c794d209-5fcd-4eb2-a441-014c182133ae,component,Channel Bracket
0ca1afd0-ba29-4773-814c-78c4003bda4f,component,Channel Bracket
44c472bb-d81b-4ff5-825e-c639f448fc7f,component,Channel Bracket
d4d5e6a6-fd61-4430-9e71-b19cc244e45c,component,Channel Bracket
3326c48a-b223-49c3-997c-4a2903de57fc,defect,Corrosion-Surface
3326c48a-b223-49c3-997c-4a2903de57fc,component,Channel Bracket
80f40d81-9e25-4e7a-bb73-75d51e6a7382,defect,Corrosion-Surface
80f40d81-9e25-4e7a-bb73-75d51e6a7382,component,Channel Bracket
86e6d1fe-ebd1-4e24-a8c0-486cb496b7f6,component,Channel Bracket
b7a4d2de-f1cb-47fa-8702-6e8ca841b6e7,defect,Corrosion-Surface
b7a4d2de-f1cb-47fa-8702-6e8ca841b6e7,component,Channel Bracket
a6b83df2-204f-4ebc-a007-b0563c5ce166,component,Channel Bracket
73c7acbd-715f-4989-b061-03f83ab56451,component,Channel Bracket
d5c98cdb-73ff-463d-ba8f-c76a3908114b,component,Channel Bracket
ef98b4c1-5ec5-4ef5-8e0e-c5e861e3d500,component,Channel Bracket
3192c430-2ea4-4ba0-b07e-27228a8ddc7a,component,Channel Bracket
d0fc68d9-519d-4f7b-9781-3b99aa877b67,defect,Corrosion-Surface
d0fc68d9-519d-4f7b-9781-3b99aa877b67,component,Channel Bracket
2e1060f2-3da1-4a82-a807-8902edd9d0eb,defect,Corrosion-Surface
2e1060f2-3da1-4a82-a807-8902edd9d0eb,component,Channel Bracket
3549c27e-9ba8-473b-9e78-ab4edf020211,component,Channel Bracket
a91f1f06-6293-4d32-9ce6-416078cc37d7,component,Channel Bracket
bbc84ebe-a098-4f63-904a-3e014fbd66ec,component,Channel Bracket
a9797d99-468b-4ec5-a5d9-5944fdcc31ba,defect,Corrosion-Surface
a9797d99-468b-4ec5-a5d9-5944fdcc31ba,component,Channel Bracket
b3eaab78-a251-410d-b1e2-8613768d3cd9,component,Channel Bracket
40d37f11-8c3b-4eb8-b466-35609b2936fb,component,Channel Bracket
f181b647-9b47-4326-95fe-0ee1edb0ee22,component,Channel Bracket
866d1659-ec8e-438b-b150-fa5f4bdd99d5,component,Channel Bracket
43bf242b-f4ae-4846-b66c-833a1c77764a,defect,Corrosion-Surface
43bf242b-f4ae-4846-b66c-833a1c77764a,component,Channel Bracket
673f8df7-9363-4e57-b592-ec6ba13e9ce4,defect,Corrosion-Surface
673f8df7-9363-4e57-b592-ec6ba13e9ce4,component,Channel Bracket
86c9f3d3-5d8f-4804-a45f-dd3a688e2093,defect,Corrosion-Surface
86c9f3d3-5d8f-4804-a45f-dd3a688e2093,component,Channel Bracket
6313050a-b0c1-47ae-9af7-a8d44c73f606,defect,Corrosion-Surface
6313050a-b0c1-47ae-9af7-a8d44c73f606,component,Channel Bracket
002c02e1-f53e-47d6-b418-53100296819d,defect,Corrosion-Surface
002c02e1-f53e-47d6-b418-53100296819d,component,Channel Bracket
7a919c6f-787c-4535-a8ff-6ca2be2d056f,component,Channel Bracket
9e120fac-26b3-4459-aaa5-868e3924289f,component,Channel Bracket
93b93b28-e8c3-495e-8fa8-4642ea7b914e,component,Channel Bracket
b7f7c91d-4358-44e6-a74d-b7af90e34902,defect,Corrosion-Surface
b7f7c91d-4358-44e6-a74d-b7af90e34902,component,Channel Bracket
97240d9e-338f-4ff0-9771-50d1e7bd751e,defect,Corrosion-Surface
97240d9e-338f-4ff0-9771-50d1e7bd751e,component,Channel Bracket
65e691be-5d55-4f10-b392-b0e4dc25e5c9,defect,Corrosion-Surface
65e691be-5d55-4f10-b392-b0e4dc25e5c9,component,Channel Bracket
15852746-fd6d-42cd-a210-050b22a5734d,defect,Corrosion-Surface
15852746-fd6d-42cd-a210-050b22a5734d,component,Channel Bracket
773bfe7f-96f8-44cf-9401-120d60bea85e,defect,Corrosion-Surface
773bfe7f-96f8-44cf-9401-120d60bea85e,component,Channel Bracket
1b577c59-9e2d-4a79-877d-7597dcda63ac,defect,Corrosion-Surface
1b577c59-9e2d-4a79-877d-7597dcda63ac,component,Channel Bracket
5226ca41-51a0-4ea6-9e82-1c3f5c31d60b,component,Channel Bracket
5dfb6bcf-e9e4-420e-a0fc-1a2835dcb5b7,component,Channel Bracket
12116eb4-4e5d-4c91-aacc-60ed34d78bfc,component,Channel Bracket
9b15bc25-7bfe-4430-96d8-9b510c46e688,component,Channel Bracket
a0148cca-cfc1-4a78-906a-72a1cdc26abd,component,Channel Bracket
79e0bf4c-6632-4dfd-a5b2-d0d67bcc3b81,defect,Corrosion-Surface
79e0bf4c-6632-4dfd-a5b2-d0d67bcc3b81,component,Channel Bracket
33060705-d613-4ab3-910c-d130dd512b88,defect,Corrosion-Surface
33060705-d613-4ab3-910c-d130dd512b88,component,Channel Bracket
5a254668-cb28-44ae-9ada-4160c751e681,defect,Corrosion-Surface
5a254668-cb28-44ae-9ada-4160c751e681,component,Channel Bracket
d04271ce-c403-48d9-a571-1f01f866044c,defect,Corrosion-Surface
d04271ce-c403-48d9-a571-1f01f866044c,component,Channel Bracket
091d1622-a563-42c5-8913-e9302e07f4c3,defect,Corrosion-Surface
091d1622-a563-42c5-8913-e9302e07f4c3,component,Channel Bracket
d69748ee-dc04-4e28-aac4-c2439b3b4d51,defect,Corrosion-Surface
d69748ee-dc04-4e28-aac4-c2439b3b4d51,component,Channel Bracket
438241ce-6b97-47ce-9a53-00130a009ded,component,Channel Bracket
10664822-3edf-44eb-9f78-4650668672bc,component,Channel Bracket
24eb7d8a-dcc9-4c8c-8496-15c8a4cc7b51,defect,Corrosion-Surface
24eb7d8a-dcc9-4c8c-8496-15c8a4cc7b51,component,Channel Bracket
106ee7db-562f-4b7a-9f65-d5d550946e5d,component,Channel Bracket
a169ba72-c623-4d58-bb12-a810837f6888,component,Channel Bracket
027903ef-920d-4aec-b460-e5980c9086d4,defect,Corrosion-Surface
027903ef-920d-4aec-b460-e5980c9086d4,component,Channel Bracket
20559346-16cd-41b5-8ef5-24fc4e803ab2,defect,Corrosion-Surface
20559346-16cd-41b5-8ef5-24fc4e803ab2,component,Channel Bracket
8cb92e46-5044-4299-902b-f4dc6f83ad11,defect,Corrosion-Surface
8cb92e46-5044-4299-902b-f4dc6f83ad11,component,Channel Bracket
702510d3-83fa-4d03-ba6e-44c025c1e9e5,component,Channel Bracket
1b5d64b7-8923-432f-ad11-4f3ddd5ad548,defect,Corrosion-Surface
1b5d64b7-8923-432f-ad11-4f3ddd5ad548,component,Channel Bracket
90c1e892-46e1-41db-aa19-b4601bbf6cef,defect,Corrosion-Surface
90c1e892-46e1-41db-aa19-b4601bbf6cef,component,Channel Bracket
7df57168-ca37-4e78-b87c-819175776624,defect,Corrosion-Surface
7df57168-ca37-4e78-b87c-819175776624,component,Channel Bracket
d93e3b20-c89b-4aca-aeb9-76463c173138,component,Channel Bracket
b4d7e17d-7fc6-4087-840f-d0601f373f51,defect,Corrosion-Surface
b4d7e17d-7fc6-4087-840f-d0601f373f51,component,Channel Bracket
5e4f6d73-1193-4f47-bbc8-bd53e850933e,component,Channel Bracket
5e25c115-9eaf-476c-a6ea-dd57ea5496fb,component,Channel Bracket
b4da837f-ba14-4327-a60f-f8cd8045ae99,defect,Corrosion-Surface
b4da837f-ba14-4327-a60f-f8cd8045ae99,component,Channel Bracket
7161adfd-e1bd-4abb-85e2-674f3f9b512c,component,Channel Bracket
324f1c61-782d-4f87-b541-d772057f6c36,component,Channel Bracket
0a3d978a-8df1-443a-97f8-0cd57f635d98,defect,Corrosion-Surface
0a3d978a-8df1-443a-97f8-0cd57f635d98,component,Channel Bracket
fa7465e0-a933-4b23-babe-f0bd15629377,defect,Corrosion-Surface
fa7465e0-a933-4b23-babe-f0bd15629377,component,Channel Bracket
408f597a-c3d0-48ef-b85c-6c93a0bf37ca,component,Channel Bracket
7ea81f1d-370f-4035-8da5-427b590389a1,component,Channel Bracket
606ee1dc-fd12-4762-b0a1-fa7b7ce25b57,component,Channel Bracket
0e3a6a32-a0be-48c1-9b82-b585bd9e4807,defect,Corrosion-Surface
0e3a6a32-a0be-48c1-9b82-b585bd9e4807,component,Channel Bracket
5b4000bd-77d7-4155-a99f-99e23bb6b04e,component,Channel Bracket
6de41093-8af6-466d-81bd-823337bb1369,defect,Corrosion-Surface
6de41093-8af6-466d-81bd-823337bb1369,component,Channel Bracket
570bc228-4c7f-4688-bcd1-3794c3c6028a,defect,Corrosion-Surface
570bc228-4c7f-4688-bcd1-3794c3c6028a,component,Channel Bracket
efa41b40-a435-4142-b6c6-87a7967982b1,defect,Corrosion-Surface
efa41b40-a435-4142-b6c6-87a7967982b1,component,Channel Bracket
d14b563c-f8d8-4f01-bc57-53d6045e378a,defect,Corrosion-Surface
d14b563c-f8d8-4f01-bc57-53d6045e378a,component,Channel Bracket
bf332a30-5574-4a12-89b1-93387ebb4265,defect,Corrosion-Surface
bf332a30-5574-4a12-89b1-93387ebb4265,component,Channel Bracket
05c30767-c572-4c6d-867c-90e9eca00e15,defect,Corrosion-Surface
05c30767-c572-4c6d-867c-90e9eca00e15,component,Channel Bracket
caa98eb3-993b-48d0-a82b-44623e829b26,defect,Corrosion-Surface
caa98eb3-993b-48d0-a82b-44623e829b26,component,Channel Bracket
ed0e062e-81f7-4a62-b20b-9136c1c560a6,defect,Corrosion-Surface
ed0e062e-81f7-4a62-b20b-9136c1c560a6,component,Channel Bracket
1650092d-f6be-4360-afa1-bb3a7ec3ca58,defect,Corrosion-Surface
1650092d-f6be-4360-afa1-bb3a7ec3ca58,component,Channel Bracket
ae3e8e24-4bdd-4611-9e99-8b9c5e088b6b,defect,Corrosion-Surface
ae3e8e24-4bdd-4611-9e99-8b9c5e088b6b,component,Channel Bracket
fc0ef008-53fe-4d4b-ab67-e82e08ad8c88,component,Channel Bracket
af29b490-ee80-42c2-8ae8-7fee67f837e7,component,Channel Bracket
aba5a43f-6b0d-4adc-ad05-7c97effe8289,component,Channel Bracket
7f9137aa-415c-48f8-82c4-e0ba641bc03a,component,Channel Bracket
28fc4ac9-1be8-49ee-8779-3553fcf9b32e,defect,Corrosion-Surface
28fc4ac9-1be8-49ee-8779-3553fcf9b32e,component,Channel Bracket
85109a2b-90ba-4729-a184-201249508a75,defect,Corrosion-Surface
85109a2b-90ba-4729-a184-201249508a75,component,Channel Bracket
78b89563-2e13-4b08-ac59-eb2f40043710,component,Channel Bracket
75e7fd3c-8a1d-496e-9ab4-3aa2f1db0d62,component,Channel Bracket
8e532e32-bf74-49ea-a462-ff27b71d834c,defect,Corrosion-Surface
8e532e32-bf74-49ea-a462-ff27b71d834c,component,Channel Bracket
f405d986-a2cc-4b52-9931-5a9d177a5b8e,component,Channel Bracket
205b0cbf-1059-4664-9c6a-8b262e5394ef,component,Channel Bracket
934e69ca-9979-4347-aee3-1e04e27b9747,component,Channel Bracket
7142b810-3aec-4df9-9292-c719e4217c32,component,Channel Bracket
721cdb56-a709-42bd-beee-75c10d67924a,defect,Corrosion-Surface
721cdb56-a709-42bd-beee-75c10d67924a,component,Channel Bracket
9e5ddd81-272d-4f00-a7e3-0f62ae94eba0,component,Channel Bracket
5892d739-9889-4d89-aa52-8a0a96b48c7f,component,Channel Bracket
1f92197d-eb9e-42f7-9337-25c556921f76,defect,Corrosion-Surface
afde44f9-05ff-4d50-9a06-ef478f70d92d,component,Channel Bracket
a5e169a8-e4a8-4bc3-952e-a5eac5f45596,component,Channel Bracket
21ddeb89-b9b0-44ed-a679-f4d3a5bada7a,component,Channel Bracket
5f507048-b8df-438b-b1aa-c22df122965e,defect,Corrosion-Surface
5f507048-b8df-438b-b1aa-c22df122965e,component,Channel Bracket
c2a15d9a-b4c7-4470-871f-5d6f4bdf38cf,component,Channel Bracket
de6e9305-db1f-47e9-a487-62058c6c89a2,component,Channel Bracket
cef43ac6-5d3a-4b64-bc59-9140d98807d0,defect,Corrosion-Surface
cef43ac6-5d3a-4b64-bc59-9140d98807d0,component,Channel Bracket
6f73bb85-8e0e-478b-ba35-5a1d57d16b41,component,Channel Bracket
bb4b51ab-6376-4817-bdbf-24d9de016c56,defect,Corrosion-Surface
bb4b51ab-6376-4817-bdbf-24d9de016c56,component,Channel Bracket
1af0e007-1da5-4882-ad8b-b034dbea6189,component,Channel Bracket
6c65c00a-b857-4969-8c91-4cd99964f6f2,component,Channel Bracket
a666dbcf-94f1-4ad8-a9d3-777604b30317,component,Channel Bracket
40611876-57ee-40a5-8edd-79a2fa034e1b,component,Channel Bracket
d9717fcc-fb24-4462-a912-3c38dc181916,component,Channel Bracket
33f82413-3b41-48de-9e6a-d18132692188,component,Channel Bracket
ea3a4c4d-8568-4e83-bacf-9330f340c913,defect,Corrosion-Surface
ea3a4c4d-8568-4e83-bacf-9330f340c913,component,Channel Bracket
770bfb51-114a-411a-91d8-c4c9e2ecbd4a,component,Channel Bracket
4c49c77a-858b-4b84-927f-7ee33cba7807,component,Channel Bracket
fe5256d0-faaa-4608-8ffc-a97c373322c1,component,Channel Bracket
d391a3b3-ced9-4a1d-8a68-28e2a707832b,component,Channel Bracket
5c8b26c5-9799-41c7-a6b6-9d6d6245328f,component,Channel Bracket
6ba267e8-06ec-4109-b7cf-ca4ffe31dbb8,component,Channel Bracket
512dbf06-62a2-459e-b3c2-f695ef37ab84,component,Channel Bracket
4dcfd7a8-1a06-4a75-9477-2994d95cb8ef,component,Channel Bracket
6584974a-639c-4fea-abd5-0cf43e238304,component,Channel Bracket
0b6e3fb3-950f-4337-a70d-ed0b2ea3b3f3,component,Channel Bracket
2cbdf808-ee85-4d40-957b-55b18a597c58,component,Channel Bracket
e2e4e35c-a63e-4a96-b6f6-27535c0d0108,defect,Corrosion-Surface
e2e4e35c-a63e-4a96-b6f6-27535c0d0108,component,Channel Bracket
ce080088-b60b-49db-9c32-fdcc8677eb4f,defect,Corrosion-Surface
ce080088-b60b-49db-9c32-fdcc8677eb4f,component,Channel Bracket
75aa6f59-2dbf-4c81-8530-c4c9459cf994,defect,Corrosion-Surface
75aa6f59-2dbf-4c81-8530-c4c9459cf994,component,Channel Bracket
78095e82-5084-46fb-93a3-26ca89045c25,component,Channel Bracket
77901ef9-8bc4-49a4-9c2f-0156263a52e8,component,Channel Bracket
3f4c127e-aed9-47fc-9479-17fe8a413c58,defect,Corrosion-Surface
3f4c127e-aed9-47fc-9479-17fe8a413c58,component,Channel Bracket
8b96c381-27cb-4b9c-a35b-70957a7bb05c,defect,Corrosion-Surface
8b96c381-27cb-4b9c-a35b-70957a7bb05c,component,Channel Bracket
6f954e89-cd35-4281-bedc-d883f69ce055,component,Channel Bracket
80ace5fa-b1ce-4b59-9f8f-65a17d101ad0,defect,Corrosion-Surface
80ace5fa-b1ce-4b59-9f8f-65a17d101ad0,component,Channel Bracket
5b3bdd3b-fd1d-42cf-9717-7b60176e36ac,component,Channel Bracket
8be0fa1f-691a-4bf3-808e-3a519d9186a6,component,Channel Bracket
89da0a90-f2be-4572-a740-c7dc37b74d04,defect,Corrosion-Surface
89da0a90-f2be-4572-a740-c7dc37b74d04,component,Channel Bracket
b15e2a19-f4bc-4791-be18-62a7ee9d6bc1,component,Channel Bracket
fe3c8d38-16a6-4b4c-bca0-7d523e2a3224,defect,Corrosion-Surface
fe3c8d38-16a6-4b4c-bca0-7d523e2a3224,component,Channel Bracket
31bd7861-3eea-4cee-9cc6-8d91ea1fbb0f,defect,Corrosion-Surface
31bd7861-3eea-4cee-9cc6-8d91ea1fbb0f,component,Channel Bracket
b6668be0-a3e0-4daa-a381-a92f0f4bfeda,defect,Corrosion-Surface
b6668be0-a3e0-4daa-a381-a92f0f4bfeda,component,Channel Bracket
fba76c48-3af7-44c9-92c4-7fd6b120e2d6,component,Channel Bracket
9037f85c-7c37-4b61-b2ae-8f29de2af771,component,Channel Bracket
c1938aff-44c9-454e-b82f-317b484dfa4d,defect,Corrosion-Surface
c1938aff-44c9-454e-b82f-317b484dfa4d,component,Channel Bracket
fcfbcfeb-6980-4983-bcba-85d33e4a9a05,defect,Corrosion-Surface
fcfbcfeb-6980-4983-bcba-85d33e4a9a05,component,Channel Bracket
e9187985-aad4-4aa6-9da1-80f14fd33ca0,component,Channel Bracket
75ad73d8-18bb-4737-98fc-878ad9898ca2,defect,Corrosion-Surface
75ad73d8-18bb-4737-98fc-878ad9898ca2,component,Channel Bracket
ab717c59-6c26-42df-935d-6aec7fd0b06c,defect,Corrosion-Surface
ab717c59-6c26-42df-935d-6aec7fd0b06c,component,Channel Bracket
03a97322-4971-41ad-85a0-81da3eb66b3c,component,Channel Bracket
064b9581-87be-4a29-90a4-502fee1961c5,defect,Corrosion-Surface
064b9581-87be-4a29-90a4-502fee1961c5,component,Channel Bracket
fc643df2-d2fa-470a-a328-2fdcff321335,component,Channel Bracket
7666fdb9-e651-4db1-a35d-18d4bc78c9f6,component,Channel Bracket
99484808-f670-43b0-b60b-e9c94368e2a2,component,Channel Bracket
1a67b3eb-263d-4684-93e5-08951b3771bb,component,Channel Bracket
2a10f1b3-de30-4cb4-be88-98e54bb0169d,defect,Corrosion-Surface
2a10f1b3-de30-4cb4-be88-98e54bb0169d,component,Channel Bracket
de7fa56b-50f1-4e96-bed1-bd6bfa256bc9,component,Channel Bracket
c588aea4-7584-417c-a36f-257e819af5d4,defect,Corrosion-Surface
c588aea4-7584-417c-a36f-257e819af5d4,component,Channel Bracket
48a68b6c-077e-437c-928c-465e719e76b7,component,Channel Bracket
5e72411d-b0ef-474b-9142-213fd06fcfe9,defect,Corrosion-Surface
5e72411d-b0ef-474b-9142-213fd06fcfe9,component,Channel Bracket
22c5e210-46a1-4d83-b96c-c33ef8a81634,defect,Corrosion-Surface
22c5e210-46a1-4d83-b96c-c33ef8a81634,component,Channel Bracket
a1ec7f36-dff9-489c-a154-e849c2b1409b,component,Channel Bracket
9c190259-7198-4ffd-99cf-c94dc1592316,component,Channel Bracket
